scenario,year,sector,value,region
Static,2035,Livestock,0.5520908322785688,Pacific OECD
Static,2035,Staple crops,0.15819465186442286,Pacific OECD
Static,2035,Livestock,0.24177957027221636,Reforming
Static,2035,Staple crops,0.04283020000232805,Reforming
Static,2035,Livestock,0.568562880315434,Rest of Asia
Static,2035,Staple crops,0.09221718656082735,Rest of Asia
Static,2040,Livestock,0.6833996352891585,Africa
Static,2040,Staple crops,0.08775683398159861,Africa
Static,2040,Livestock,0.7560110203367509,China
Static,2040,Staple crops,0.12692329271749295,China
Static,2040,Livestock,0.24747944844446906,Europe
Static,2040,Staple crops,0.05361338213614946,Europe
Static,2040,Livestock,0.12064333774438793,South Asia
Static,2040,Staple crops,0.07935570011869575,South Asia
Static,2040,Livestock,0.3470505278492777,Latin America
Static,2040,Staple crops,0.0616086216234764,Latin America
Static,2040,Livestock,0.570707668559168,Middle East
Static,2040,Staple crops,0.11997793010832394,Middle East
Static,2040,Livestock,0.32384219004120024,North America
Static,2040,Staple crops,0.04652163480513659,North America
Static,2040,Livestock,0.5407381582659857,Pacific OECD
Static,2040,Staple crops,0.15310248518537328,Pacific OECD
Static,2040,Livestock,0.24437549875812625,Reforming
Static,2040,Staple crops,0.042740864499406686,Reforming
Static,2040,Livestock,0.5778672015609132,Rest of Asia
Static,2040,Staple crops,0.09192887854872428,Rest of Asia
Static,2045,Livestock,0.7243577226280571,Africa
Static,2045,Staple crops,0.08803865296811807,Africa
Static,2045,Livestock,0.7604003768059219,China
Static,2045,Staple crops,0.12626721161074134,China
Static,2045,Livestock,0.24990020735987786,Europe
Static,2045,Staple crops,0.05394030406994861,Europe
Static,2045,Livestock,0.1268971722943135,South Asia
Static,2045,Staple crops,0.08123999154993956,South Asia
Static,2045,Livestock,0.35295222992057357,Latin America
Static,2045,Staple crops,0.06169565818797306,Latin America
Static,2045,Livestock,0.5766866983504768,Middle East
Static,2045,Staple crops,0.12030470874457334,Middle East
Static,2045,Livestock,0.3271623393359409,North America
Static,2045,Staple crops,0.04675370301672607,North America
Static,2045,Livestock,0.5286125033193319,Pacific OECD
Static,2045,Staple crops,0.14752279509967006,Pacific OECD
Static,2045,Livestock,0.24669047876372904,Reforming
Static,2045,Staple crops,0.04262247763836101,Reforming
Static,2045,Livestock,0.5865299724232452,Rest of Asia
Static,2045,Staple crops,0.09145573000943093,Rest of Asia
Static,2050,Livestock,0.7664280075649855,Africa
Static,2050,Staple crops,0.08828330577976529,Africa
Static,2050,Livestock,0.7628846611588334,China
Static,2050,Staple crops,0.12523336066838642,China
Static,2050,Livestock,0.25206081530828683,Europe
Static,2050,Staple crops,0.054249518296335744,Europe
Static,2050,Livestock,0.13292291280404703,South Asia
Static,2050,Staple crops,0.08304346441923238,South Asia
Static,2050,Livestock,0.35854587072958394,Latin America
Static,2050,Staple crops,0.061733503951535436,Latin America
Static,2050,Livestock,0.5827076107920168,Middle East
Static,2050,Staple crops,0.1205714906409905,Middle East
Static,2050,Livestock,0.3301730971171994,North America
Static,2050,Staple crops,0.04698488940999654,North America
Static,2050,Livestock,0.5160253477475945,Pacific OECD
Static,2050,Staple crops,0.1422547760986862,Pacific OECD
Static,2050,Livestock,0.2487324734083975,Reforming
Static,2050,Staple crops,0.042484617432588516,Reforming
Static,2050,Livestock,0.5939113836143826,Rest of Asia
Static,2050,Staple crops,0.09076312493484293,Rest of Asia
Static,2055,Livestock,0.8103593838301353,Africa
Static,2055,Staple crops,0.0891570456469183,Africa
Static,2055,Livestock,0.7650247665121247,China
Static,2055,Staple crops,0.12404296465082137,China
Static,2055,Livestock,0.2543106813538035,Europe
Static,2055,Staple crops,0.054576554557943295,Europe
Static,2055,Livestock,0.13950828552635672,South Asia
Static,2055,Staple crops,0.08605369903761785,South Asia
Static,2055,Livestock,0.36448444897553006,Latin America
Static,2055,Staple crops,0.06198857931514318,Latin America
Static,2055,Livestock,0.5897480882188464,Middle East
Static,2055,Staple crops,0.12142972019065745,Middle East
Static,2055,Livestock,0.3335610306854023,North America
Static,2055,Staple crops,0.04723830072008392,North America
Static,2055,Livestock,0.5042034405228945,Pacific OECD
Static,2055,Staple crops,0.1376927358184553,Pacific OECD
Static,2055,Livestock,0.25099650852569894,Reforming
Static,2055,Staple crops,0.04250378076892074,Reforming
Static,2055,Livestock,0.6026994956272632,Rest of Asia
Static,2055,Staple crops,0.09123613664223941,Rest of Asia
Static,2060,Livestock,0.8519108102085834,Africa
Static,2060,Staple crops,0.08996373572807338,Africa
Static,2060,Livestock,0.7653970782541798,China
Static,2060,Staple crops,0.12259253185390334,China
Static,2060,Livestock,0.2562630310954501,Europe
Static,2060,Staple crops,0.05481645342816793,Europe
Static,2060,Livestock,0.1455450863454798,South Asia
Static,2060,Staple crops,0.08880251731235823,South Asia
Static,2060,Livestock,0.3701056699685297,Latin America
Static,2060,Staple crops,0.062170832547760325,Latin America
Static,2060,Livestock,0.5965008376518613,Middle East
Static,2060,Staple crops,0.12210627823142595,Middle East
Static,2060,Livestock,0.3367773631306662,North America
Static,2060,Staple crops,0.04736197640002903,North America
Static,2060,Livestock,0.49248044787670847,Pacific OECD
Static,2060,Staple crops,0.13326727924401627,Pacific OECD
Static,2060,Livestock,0.2531817911017343,Reforming
Static,2060,Staple crops,0.04248938944890447,Reforming
Static,2060,Livestock,0.6097062936469302,Rest of Asia
Static,2060,Staple crops,0.09141886863390679,Rest of Asia
Static,2065,Livestock,0.8912180659297523,Africa
Static,2065,Staple crops,0.09071436079857696,Africa
Static,2065,Livestock,0.7646736195450476,China
Static,2065,Staple crops,0.12106787257948148,China
Static,2065,Livestock,0.2580159317056023,Europe
Static,2065,Staple crops,0.05502996834563295,Europe
Static,2065,Livestock,0.1509433698948486,South Asia
Static,2065,Staple crops,0.0911583164016994,South Asia
Static,2065,Livestock,0.375518091988752,Latin America
Static,2065,Staple crops,0.06231450953645783,Latin America
Static,2065,Livestock,0.6033761330982891,Middle East
Static,2065,Staple crops,0.12275630680922033,Middle East
Static,2065,Livestock,0.3398559381859287,North America
Static,2065,Staple crops,0.04744995518139999,North America
Static,2065,Livestock,0.4811608968085239,Pacific OECD
Static,2065,Staple crops,0.12910214477408566,Pacific OECD
Static,2065,Livestock,0.25532714132322354,Reforming
Static,2065,Staple crops,0.04248752118202109,Reforming
Static,2065,Livestock,0.6154004809800235,Rest of Asia
Static,2065,Staple crops,0.0913688811381952,Rest of Asia
Static,2070,Livestock,0.927074972984195,Africa
Static,2070,Staple crops,0.09138881527712579,Africa
Static,2070,Livestock,0.7628421354308766,China
Static,2070,Staple crops,0.11950131199854878,China
Static,2070,Livestock,0.2595353143384193,Europe
Static,2070,Staple crops,0.05514258779604158,Europe
Static,2070,Livestock,0.15539887677147277,South Asia
Static,2070,Staple crops,0.0928648481255106,South Asia
Static,2070,Livestock,0.380591027622536,Latin America
Static,2070,Staple crops,0.06238293159842694,Latin America
Static,2070,Livestock,0.6101061642248936,Middle East
Static,2070,Staple crops,0.12338931790110305,Middle East
Static,2070,Livestock,0.34284739248464363,North America
Static,2070,Staple crops,0.04750764022449139,North America
Static,2070,Livestock,0.4704774629674925,Pacific OECD
Static,2070,Staple crops,0.12526807715810434,Pacific OECD
Static,2070,Livestock,0.2572958553269864,Reforming
Static,2070,Staple crops,0.04245194555264557,Reforming
Static,2070,Livestock,0.619553268010251,Rest of Asia
Static,2070,Staple crops,0.09111823259991775,Rest of Asia
Static,2075,Livestock,0.9591526188799968,Africa
Static,2075,Staple crops,0.0919680335181406,Africa
Static,2075,Livestock,0.7597108796470537,China
Static,2075,Staple crops,0.11789116614414255,China
Static,2075,Livestock,0.2607999856336493,Europe
Static,2075,Staple crops,0.055182365117147386,Europe
Static,2075,Livestock,0.15906023202696487,South Asia
Static,2075,Staple crops,0.09406003488590206,South Asia
Static,2075,Livestock,0.38518043389351786,Latin America
Static,2075,Staple crops,0.06235471512500097,Latin America
Static,2075,Livestock,0.6166138116131525,Middle East
Static,2075,Staple crops,0.12409054820974841,Middle East
Static,2075,Livestock,0.34561305031608147,North America
Static,2075,Staple crops,0.04753424069670196,North America
Static,2075,Livestock,0.4604425852702153,Pacific OECD
Static,2075,Staple crops,0.12176599648102306,Pacific OECD
Static,2075,Livestock,0.2589718210746171,Reforming
Static,2075,Staple crops,0.04235817073659977,Reforming
Static,2075,Livestock,0.622399494423124,Rest of Asia
Static,2075,Staple crops,0.09069877895746613,Rest of Asia
Static,2080,Livestock,0.9875305705427754,Africa
Static,2080,Staple crops,0.09247309548447397,Africa
Static,2080,Livestock,0.755871883364087,China
Static,2080,Staple crops,0.11637247319779419,China
Static,2080,Livestock,0.2618196043731113,Europe
Static,2080,Staple crops,0.05518793854488977,Europe
Static,2080,Livestock,0.16182774409185915,South Asia
Static,2080,Staple crops,0.09470219148063633,South Asia
Static,2080,Livestock,0.3892954913104653,Latin America
Static,2080,Staple crops,0.062284689844018706,Latin America
Static,2080,Livestock,0.6228201700912089,Middle East
Static,2080,Staple crops,0.12470153464940874,Middle East
Static,2080,Livestock,0.3480632904493641,North America
Static,2080,Staple crops,0.04754879992718231,North America
Static,2080,Livestock,0.4512170382728569,Pacific OECD
Static,2080,Staple crops,0.11860774057090873,Pacific OECD
Static,2080,Livestock,0.260421924734488,Reforming
Static,2080,Staple crops,0.04225224716570038,Reforming
Static,2080,Livestock,0.6241489877727119,Rest of Asia
Static,2080,Staple crops,0.09015735301432642,Rest of Asia
Static,2085,Livestock,1.01164095198265,Africa
Static,2085,Staple crops,0.09289704385465852,Africa
Static,2085,Livestock,0.7515483763574998,China
Static,2085,Staple crops,0.11492374972458894,China
Static,2085,Livestock,0.26256567098266786,Europe
Static,2085,Staple crops,0.05511591056383877,Europe
Static,2085,Livestock,0.16380026980432708,South Asia
Static,2085,Staple crops,0.09484372452647984,South Asia
Static,2085,Livestock,0.3928584935662326,Latin America
Static,2085,Staple crops,0.062156451510709275,Latin America
Static,2085,Livestock,0.628523719659933,Middle East
Static,2085,Staple crops,0.12505925470982396,Middle East
Static,2085,Livestock,0.3500639444894746,North America
Static,2085,Staple crops,0.04751524122511482,North America
Static,2085,Livestock,0.4427393775619443,Pacific OECD
Static,2085,Staple crops,0.1157158155862438,Pacific OECD
Static,2085,Livestock,0.26163494097742374,Reforming
Static,2085,Staple crops,0.04212476506747682,Reforming
Static,2085,Livestock,0.6248434267452168,Rest of Asia
Static,2085,Staple crops,0.08950269409672983,Rest of Asia
Static,2090,Livestock,1.0319687537811701,Africa
Static,2090,Staple crops,0.09324464075573721,Africa
Static,2090,Livestock,0.7470442985834854,China
Static,2090,Staple crops,0.1135710401447974,China
Static,2090,Livestock,0.26310447707197837,Europe
Static,2090,Staple crops,0.0550056570871337,Europe
Static,2090,Livestock,0.1650296957822181,South Asia
Static,2090,Staple crops,0.09455565534416012,South Asia
Static,2090,Livestock,0.3959051518727437,Latin America
Static,2090,Staple crops,0.061991286859017856,Latin America
Static,2090,Livestock,0.6336047238100708,Middle East
Static,2090,Staple crops,0.1253532011432038,Middle East
Static,2090,Livestock,0.3516697579242994,North America
Static,2090,Staple crops,0.04744060373881561,North America
Static,2090,Livestock,0.435105567047171,Pacific OECD
Static,2090,Staple crops,0.11307988397191454,Pacific OECD
Static,2090,Livestock,0.26267732613855405,Reforming
Static,2090,Staple crops,0.04201220188876629,Reforming
Static,2090,Livestock,0.6247251402096371,Rest of Asia
Static,2090,Staple crops,0.08875689219936936,Rest of Asia
Static,2095,Livestock,1.0490982538478544,Africa
Static,2095,Staple crops,0.09355014345109743,Africa
Static,2095,Livestock,0.7427021086753478,China
Static,2095,Staple crops,0.11234349106309724,China
Static,2095,Livestock,0.2635048611828551,Europe
Static,2095,Staple crops,0.05488868161501003,Europe
Static,2095,Livestock,0.16567803261551373,South Asia
Static,2095,Staple crops,0.09392894581733925,South Asia
Static,2095,Livestock,0.39849830825969795,Latin America
Static,2095,Staple crops,0.06182390123925434,Latin America
Static,2095,Livestock,0.6376482728606735,Middle East
Static,2095,Staple crops,0.12572723858517362,Middle East
Static,2095,Livestock,0.3529933778536017,North America
Static,2095,Staple crops,0.04736772483915502,North America
Static,2095,Livestock,0.42827723836521425,Pacific OECD
Static,2095,Staple crops,0.11066569228740669,Pacific OECD
Static,2095,Livestock,0.26359191848118085,Reforming
Static,2095,Staple crops,0.041931936535934716,Reforming
Static,2095,Livestock,0.6240027737484294,Rest of Asia
Static,2095,Staple crops,0.08796122761098304,Rest of Asia
Static,2100,Livestock,1.0628064455999329,Africa
Static,2100,Staple crops,0.09376967490577943,Africa
Static,2100,Livestock,0.738336419704867,China
Static,2100,Staple crops,0.1111732842336589,China
Static,2100,Livestock,0.2637017403486704,Europe
Static,2100,Staple crops,0.05472290307013425,Europe
Static,2100,Livestock,0.1658040134278539,South Asia
Static,2100,Staple crops,0.09302315493863415,South Asia
Static,2100,Livestock,0.4004932603249418,Latin America
