scenario,sector,year,value,region
High Elas.,"paste(CO[2], "" LULUCF"")",2070,2.472943119930041,Pacific OECD
High Elas.,"paste(CO[2], "" LULUCF"")",2070,0.43841551264231826,Reforming
High Elas.,"paste(CO[2], "" LULUCF"")",2070,15.886140144028106,Rest of Asia
Low Elas.,"paste(CO[2], "" LULUCF"")",2070,97.91479076642186,Africa
Low Elas.,"paste(CO[2], "" LULUCF"")",2070,7.983932826138691,China
Low Elas.,"paste(CO[2], "" LULUCF"")",2070,8.936338760452884,Europe
Low Elas.,"paste(CO[2], "" LULUCF"")",2070,7.996065874416759,South Asia
Low Elas.,"paste(CO[2], "" LULUCF"")",2070,36.74673605421852,Latin America
Low Elas.,"paste(CO[2], "" LULUCF"")",2070,0.40720721360131634,Middle East
Low Elas.,"paste(CO[2], "" LULUCF"")",2070,4.163660837958915,North America
Low Elas.,"paste(CO[2], "" LULUCF"")",2070,2.4531257570007265,Pacific OECD
Low Elas.,"paste(CO[2], "" LULUCF"")",2070,-3.3715384730340268,Reforming
Low Elas.,"paste(CO[2], "" LULUCF"")",2070,15.844977613709847,Rest of Asia
High transition,"paste(CO[2], "" LULUCF"")",2070,93.20339280912084,Africa
High transition,"paste(CO[2], "" LULUCF"")",2070,6.96834905500154,China
High transition,"paste(CO[2], "" LULUCF"")",2070,11.734879752466359,Europe
High transition,"paste(CO[2], "" LULUCF"")",2070,7.576994186182145,South Asia
High transition,"paste(CO[2], "" LULUCF"")",2070,31.015838455909396,Latin America
High transition,"paste(CO[2], "" LULUCF"")",2070,0.37946140731849914,Middle East
High transition,"paste(CO[2], "" LULUCF"")",2070,15.20556520256533,North America
High transition,"paste(CO[2], "" LULUCF"")",2070,3.2261113585195313,Pacific OECD
High transition,"paste(CO[2], "" LULUCF"")",2070,-1.290013990752687,Reforming
High transition,"paste(CO[2], "" LULUCF"")",2070,14.676340665052617,Rest of Asia
Low transition,"paste(CO[2], "" LULUCF"")",2070,104.92780392318747,Africa
Low transition,"paste(CO[2], "" LULUCF"")",2070,7.3519697603952485,China
Low transition,"paste(CO[2], "" LULUCF"")",2070,9.153192932614608,Europe
Low transition,"paste(CO[2], "" LULUCF"")",2070,8.4025345711844,South Asia
Low transition,"paste(CO[2], "" LULUCF"")",2070,38.04491747792473,Latin America
Low transition,"paste(CO[2], "" LULUCF"")",2070,0.6725167529238747,Middle East
Low transition,"paste(CO[2], "" LULUCF"")",2070,4.594925353595287,North America
Low transition,"paste(CO[2], "" LULUCF"")",2070,1.6091423135997056,Pacific OECD
Low transition,"paste(CO[2], "" LULUCF"")",2070,-0.5327247202693128,Reforming
Low transition,"paste(CO[2], "" LULUCF"")",2070,17.252520424330633,Rest of Asia
High productivity,"paste(CO[2], "" LULUCF"")",2070,103.88303416330095,Africa
High productivity,"paste(CO[2], "" LULUCF"")",2070,7.080912395544845,China
High productivity,"paste(CO[2], "" LULUCF"")",2070,11.012349087077247,Europe
High productivity,"paste(CO[2], "" LULUCF"")",2070,7.907369821057616,South Asia
High productivity,"paste(CO[2], "" LULUCF"")",2070,33.81405799310103,Latin America
High productivity,"paste(CO[2], "" LULUCF"")",2070,0.5982131821143033,Middle East
High productivity,"paste(CO[2], "" LULUCF"")",2070,11.756391369899333,North America
High productivity,"paste(CO[2], "" LULUCF"")",2070,2.5037722989946976,Pacific OECD
High productivity,"paste(CO[2], "" LULUCF"")",2070,0.8343709629283459,Reforming
High productivity,"paste(CO[2], "" LULUCF"")",2070,16.60974025886267,Rest of Asia
Low productivity,"paste(CO[2], "" LULUCF"")",2070,92.95594554972294,Africa
Low productivity,"paste(CO[2], "" LULUCF"")",2070,6.7678939069591655,China
Low productivity,"paste(CO[2], "" LULUCF"")",2070,9.74774790292807,Europe
Low productivity,"paste(CO[2], "" LULUCF"")",2070,8.080890261319036,South Asia
Low productivity,"paste(CO[2], "" LULUCF"")",2070,35.249889989806306,Latin America
Low productivity,"paste(CO[2], "" LULUCF"")",2070,0.369962323724135,Middle East
Low productivity,"paste(CO[2], "" LULUCF"")",2070,8.918573216448214,North America
Low productivity,"paste(CO[2], "" LULUCF"")",2070,2.5082398855928414,Pacific OECD
Low productivity,"paste(CO[2], "" LULUCF"")",2070,-2.9126162869055365,Reforming
Low productivity,"paste(CO[2], "" LULUCF"")",2070,14.636463600884376,Rest of Asia
Static,"paste(CO[2], "" LULUCF"")",2070,83.16274272518893,Africa
Static,"paste(CO[2], "" LULUCF"")",2070,3.533614031824869,China
Static,"paste(CO[2], "" LULUCF"")",2070,11.124805032112736,Europe
Static,"paste(CO[2], "" LULUCF"")",2070,7.919716047226056,South Asia
Static,"paste(CO[2], "" LULUCF"")",2070,35.76108428771811,Latin America
Static,"paste(CO[2], "" LULUCF"")",2070,0.23311224653829515,Middle East
Static,"paste(CO[2], "" LULUCF"")",2070,16.363713014771946,North America
Static,"paste(CO[2], "" LULUCF"")",2070,2.802453338029267,Pacific OECD
Static,"paste(CO[2], "" LULUCF"")",2070,-1.0685199692210439,Reforming
Static,"paste(CO[2], "" LULUCF"")",2070,13.309161710593935,Rest of Asia
Evolving,"paste(CO[2], "" LULUCF"")",2075,198.26282374851684,World
High Elas.,"paste(CO[2], "" LULUCF"")",2075,201.80656356318661,World
Low Elas.,"paste(CO[2], "" LULUCF"")",2075,189.79702220972842,World
High transition,"paste(CO[2], "" LULUCF"")",2075,193.2311565646554,World
Low transition,"paste(CO[2], "" LULUCF"")",2075,203.12517151770487,World
High productivity,"paste(CO[2], "" LULUCF"")",2075,207.37063367857232,World
Low productivity,"paste(CO[2], "" LULUCF"")",2075,186.76642620115211,World
Static,"paste(CO[2], "" LULUCF"")",2075,182.31528629439524,World
Evolving,"paste(CO[2], "" LULUCF"")",2075,107.09187433463535,Africa
Evolving,"paste(CO[2], "" LULUCF"")",2075,6.581598400474738,China
Evolving,"paste(CO[2], "" LULUCF"")",2075,10.977909147850744,Europe
Evolving,"paste(CO[2], "" LULUCF"")",2075,8.106672640698838,South Asia
Evolving,"paste(CO[2], "" LULUCF"")",2075,35.48886504244318,Latin America
Evolving,"paste(CO[2], "" LULUCF"")",2075,0.5514883079374174,Middle East
Evolving,"paste(CO[2], "" LULUCF"")",2075,11.34298334025998,North America
Evolving,"paste(CO[2], "" LULUCF"")",2075,2.635353942000694,Pacific OECD
Evolving,"paste(CO[2], "" LULUCF"")",2075,-0.7057204998224336,Reforming
Evolving,"paste(CO[2], "" LULUCF"")",2075,16.19179909203834,Rest of Asia
High Elas.,"paste(CO[2], "" LULUCF"")",2075,107.67569349914626,Africa
High Elas.,"paste(CO[2], "" LULUCF"")",2075,6.269003956839771,China
High Elas.,"paste(CO[2], "" LULUCF"")",2075,11.33207667491514,Europe
High Elas.,"paste(CO[2], "" LULUCF"")",2075,8.130386105521897,South Asia
High Elas.,"paste(CO[2], "" LULUCF"")",2075,35.117376589026485,Latin America
High Elas.,"paste(CO[2], "" LULUCF"")",2075,0.5839743056115383,Middle East
High Elas.,"paste(CO[2], "" LULUCF"")",2075,13.109834222067574,North America
High Elas.,"paste(CO[2], "" LULUCF"")",2075,2.639263637121747,Pacific OECD
High Elas.,"paste(CO[2], "" LULUCF"")",2075,0.7595033398334778,Reforming
High Elas.,"paste(CO[2], "" LULUCF"")",2075,16.189451233102723,Rest of Asia
Low Elas.,"paste(CO[2], "" LULUCF"")",2075,106.24089516405026,Africa
Low Elas.,"paste(CO[2], "" LULUCF"")",2075,7.424416176817916,China
Low Elas.,"paste(CO[2], "" LULUCF"")",2075,9.276628953256244,Europe
Low Elas.,"paste(CO[2], "" LULUCF"")",2075,8.074853314664988,South Asia
Low Elas.,"paste(CO[2], "" LULUCF"")",2075,38.24130613128559,Latin America
Low Elas.,"paste(CO[2], "" LULUCF"")",2075,0.45320059438166066,Middle East
Low Elas.,"paste(CO[2], "" LULUCF"")",2075,4.742109856571169,North America
Low Elas.,"paste(CO[2], "" LULUCF"")",2075,2.60014955603442,Pacific OECD
Low Elas.,"paste(CO[2], "" LULUCF"")",2075,-3.364145664132876,Reforming
Low Elas.,"paste(CO[2], "" LULUCF"")",2075,16.10760812679906,Rest of Asia
High transition,"paste(CO[2], "" LULUCF"")",2075,100.78362948426788,Africa
High transition,"paste(CO[2], "" LULUCF"")",2075,6.407585146264834,China
High transition,"paste(CO[2], "" LULUCF"")",2075,12.28056246884221,Europe
High transition,"paste(CO[2], "" LULUCF"")",2075,7.634992604611748,South Asia
High transition,"paste(CO[2], "" LULUCF"")",2075,32.0532235661218,Latin America
High transition,"paste(CO[2], "" LULUCF"")",2075,0.41722278228700554,Middle East
High transition,"paste(CO[2], "" LULUCF"")",2075,16.63896452371746,North America
High transition,"paste(CO[2], "" LULUCF"")",2075,3.4682591973859433,Pacific OECD
High transition,"paste(CO[2], "" LULUCF"")",2075,-1.2653818049447987,Reforming
High transition,"paste(CO[2], "" LULUCF"")",2075,14.812098596101329,Rest of Asia
Low transition,"paste(CO[2], "" LULUCF"")",2075,113.58871494434466,Africa
Low transition,"paste(CO[2], "" LULUCF"")",2075,6.877444389418564,China
Low transition,"paste(CO[2], "" LULUCF"")",2075,9.448875629273083,Europe
Low transition,"paste(CO[2], "" LULUCF"")",2075,8.538689688470434,South Asia
Low transition,"paste(CO[2], "" LULUCF"")",2075,39.903222575460894,Latin America
Low transition,"paste(CO[2], "" LULUCF"")",2075,0.7489924357915257,Middle East
Low transition,"paste(CO[2], "" LULUCF"")",2075,4.811575271780418,North America
Low transition,"paste(CO[2], "" LULUCF"")",2075,1.658340250343654,Pacific OECD
Low transition,"paste(CO[2], "" LULUCF"")",2075,-0.17085824803942504,Reforming
Low transition,"paste(CO[2], "" LULUCF"")",2075,17.720174580861077,Rest of Asia
High productivity,"paste(CO[2], "" LULUCF"")",2075,112.01521378407291,Africa
High productivity,"paste(CO[2], "" LULUCF"")",2075,6.556728529990907,China
High productivity,"paste(CO[2], "" LULUCF"")",2075,11.473747017759102,Europe
High productivity,"paste(CO[2], "" LULUCF"")",2075,7.989241405545601,South Asia
High productivity,"paste(CO[2], "" LULUCF"")",2075,35.14501331730769,Latin America
High productivity,"paste(CO[2], "" LULUCF"")",2075,0.6498290203246296,Middle East
High productivity,"paste(CO[2], "" LULUCF"")",2075,12.817686191040895,North America
High productivity,"paste(CO[2], "" LULUCF"")",2075,2.6792858954575225,Pacific OECD
High productivity,"paste(CO[2], "" LULUCF"")",2075,1.1544710000102159,Reforming
High productivity,"paste(CO[2], "" LULUCF"")",2075,16.889417517062842,Rest of Asia
Low productivity,"paste(CO[2], "" LULUCF"")",2075,100.78958020179945,Africa
Low productivity,"paste(CO[2], "" LULUCF"")",2075,6.20389726068584,China
Low productivity,"paste(CO[2], "" LULUCF"")",2075,10.091580706117236,Europe
Low productivity,"paste(CO[2], "" LULUCF"")",2075,8.205171802878384,South Asia
Low productivity,"paste(CO[2], "" LULUCF"")",2075,36.6731035955851,Latin America
Low productivity,"paste(CO[2], "" LULUCF"")",2075,0.41579981813492417,Middle East
Low productivity,"paste(CO[2], "" LULUCF"")",2075,9.720456192727122,North America
Low productivity,"paste(CO[2], "" LULUCF"")",2075,2.6588378464199662,Pacific OECD
Low productivity,"paste(CO[2], "" LULUCF"")",2075,-2.8816621848816846,Reforming
Low productivity,"paste(CO[2], "" LULUCF"")",2075,14.889660961685784,Rest of Asia
Static,"paste(CO[2], "" LULUCF"")",2075,89.34391260397432,Africa
Static,"paste(CO[2], "" LULUCF"")",2075,2.8616456093772484,China
Static,"paste(CO[2], "" LULUCF"")",2075,11.485199210686396,Europe
Static,"paste(CO[2], "" LULUCF"")",2075,8.099650437354475,South Asia
Static,"paste(CO[2], "" LULUCF"")",2075,37.10090638102377,Latin America
Static,"paste(CO[2], "" LULUCF"")",2075,0.26764604915842133,Middle East
Static,"paste(CO[2], "" LULUCF"")",2075,17.41339992029312,North America
Static,"paste(CO[2], "" LULUCF"")",2075,2.9806834781636398,Pacific OECD
Static,"paste(CO[2], "" LULUCF"")",2075,-0.8008644061269781,Reforming
Static,"paste(CO[2], "" LULUCF"")",2075,13.56310701049081,Rest of Asia
Evolving,"paste(CO[2], "" LULUCF"")",2080,207.27600754894416,World
High Elas.,"paste(CO[2], "" LULUCF"")",2080,210.83585286756875,World
Low Elas.,"paste(CO[2], "" LULUCF"")",2080,198.62337937637764,World
High transition,"paste(CO[2], "" LULUCF"")",2080,201.6933789821277,World
Low transition,"paste(CO[2], "" LULUCF"")",2080,212.5435442104787,World
High productivity,"paste(CO[2], "" LULUCF"")",2080,216.3136969241096,World
Low productivity,"paste(CO[2], "" LULUCF"")",2080,195.24347913009942,World
Static,"paste(CO[2], "" LULUCF"")",2080,189.31515026963308,World
Evolving,"paste(CO[2], "" LULUCF"")",2080,114.41865348858617,Africa
Evolving,"paste(CO[2], "" LULUCF"")",2080,5.961073372617089,China
Evolving,"paste(CO[2], "" LULUCF"")",2080,11.27113051777697,Europe
Evolving,"paste(CO[2], "" LULUCF"")",2080,8.117816980137635,South Asia
Evolving,"paste(CO[2], "" LULUCF"")",2080,36.37057969993362,Latin America
Evolving,"paste(CO[2], "" LULUCF"")",2080,0.596530867041587,Middle East
Evolving,"paste(CO[2], "" LULUCF"")",2080,12.02454259953076,North America
Evolving,"paste(CO[2], "" LULUCF"")",2080,2.7562774745545275,Pacific OECD
Evolving,"paste(CO[2], "" LULUCF"")",2080,-0.535020197055744,Reforming
Evolving,"paste(CO[2], "" LULUCF"")",2080,16.29442274582155,Rest of Asia
High Elas.,"paste(CO[2], "" LULUCF"")",2080,114.83136081871382,Africa
High Elas.,"paste(CO[2], "" LULUCF"")",2080,5.665678518651705,China
High Elas.,"paste(CO[2], "" LULUCF"")",2080,11.626836305541282,Europe
High Elas.,"paste(CO[2], "" LULUCF"")",2080,8.156790525384688,South Asia
High Elas.,"paste(CO[2], "" LULUCF"")",2080,35.97226756505682,Latin America
High Elas.,"paste(CO[2], "" LULUCF"")",2080,0.625745799928155,Middle East
High Elas.,"paste(CO[2], "" LULUCF"")",2080,13.816091065259473,North America
High Elas.,"paste(CO[2], "" LULUCF"")",2080,2.7627737417601055,Pacific OECD
High Elas.,"paste(CO[2], "" LULUCF"")",2080,1.0631824099395246,Reforming
High Elas.,"paste(CO[2], "" LULUCF"")",2080,16.315126117333183,Rest of Asia
Low Elas.,"paste(CO[2], "" LULUCF"")",2080,113.87552252728207,Africa
Low Elas.,"paste(CO[2], "" LULUCF"")",2080,6.754893302062297,China
Low Elas.,"paste(CO[2], "" LULUCF"")",2080,9.494562383098495,Europe
Low Elas.,"paste(CO[2], "" LULUCF"")",2080,8.061993354060066,South Asia
Low Elas.,"paste(CO[2], "" LULUCF"")",2080,39.24097291901382,Latin America
Low Elas.,"paste(CO[2], "" LULUCF"")",2080,0.4963801190539388,Middle East
Low Elas.,"paste(CO[2], "" LULUCF"")",2080,5.14605047418347,North America
Low Elas.,"paste(CO[2], "" LULUCF"")",2080,2.706883653070896,Pacific OECD
Low Elas.,"paste(CO[2], "" LULUCF"")",2080,-3.344036277182839,Reforming
Low Elas.,"paste(CO[2], "" LULUCF"")",2080,16.190156921735426,Rest of Asia
High transition,"paste(CO[2], "" LULUCF"")",2080,107.617832315217,Africa
High transition,"paste(CO[2], "" LULUCF"")",2080,5.759356500640921,China
High transition,"paste(CO[2], "" LULUCF"")",2080,12.66282060682118,Europe
High transition,"paste(CO[2], "" LULUCF"")",2080,7.613541309719079,South Asia
High transition,"paste(CO[2], "" LULUCF"")",2080,32.62650469071079,Latin America
High transition,"paste(CO[2], "" LULUCF"")",2080,0.44943808468288593,Middle East
High transition,"paste(CO[2], "" LULUCF"")",2080,17.769017426211317,North America
High transition,"paste(CO[2], "" LULUCF"")",2080,3.6660418979596225,Pacific OECD
High transition,"paste(CO[2], "" LULUCF"")",2080,-1.2787358114269005,Reforming
High transition,"paste(CO[2], "" LULUCF"")",2080,14.807561961591814,Rest of Asia
Low transition,"paste(CO[2], "" LULUCF"")",2080,121.25754507035022,Africa
Low transition,"paste(CO[2], "" LULUCF"")",2080,6.330297880951091,China
Low transition,"paste(CO[2], "" LULUCF"")",2080,9.607796595803828,Europe
Low transition,"paste(CO[2], "" LULUCF"")",2080,8.588002426113354,South Asia
Low transition,"paste(CO[2], "" LULUCF"")",2080,41.27195174247795,Latin America
Low transition,"paste(CO[2], "" LULUCF"")",2080,0.8141782578836652,Middle East
Low transition,"paste(CO[2], "" LULUCF"")",2080,4.769504764118754,North America
Low transition,"paste(CO[2], "" LULUCF"")",2080,1.6623723764055984,Pacific OECD
Low transition,"paste(CO[2], "" LULUCF"")",2080,0.23361032432318962,Reforming
Low transition,"paste(CO[2], "" LULUCF"")",2080,18.008284772051056,Rest of Asia
High productivity,"paste(CO[2], "" LULUCF"")",2080,119.13848411708017,Africa
High productivity,"paste(CO[2], "" LULUCF"")",2080,5.956788536556441,China
High productivity,"paste(CO[2], "" LULUCF"")",2080,11.757783125020975,Europe
High productivity,"paste(CO[2], "" LULUCF"")",2080,7.9904581593931105,South Asia
High productivity,"paste(CO[2], "" LULUCF"")",2080,35.9719239432866,Latin America
High productivity,"paste(CO[2], "" LULUCF"")",2080,0.6904048251264746,Middle East
High productivity,"paste(CO[2], "" LULUCF"")",2080,13.557236580998522,North America
High productivity,"paste(CO[2], "" LULUCF"")",2080,2.8109139888523234,Pacific OECD
High productivity,"paste(CO[2], "" LULUCF"")",2080,1.4398163469815153,Reforming
High productivity,"paste(CO[2], "" LULUCF"")",2080,16.999887300813466,Rest of Asia
Low productivity,"paste(CO[2], "" LULUCF"")",2080,107.91928608810053,Africa
Low productivity,"paste(CO[2], "" LULUCF"")",2080,5.543240185676336,China
Low productivity,"paste(CO[2], "" LULUCF"")",2080,10.310322957516913,Europe
Low productivity,"paste(CO[2], "" LULUCF"")",2080,8.236453449137375,South Asia
Low productivity,"paste(CO[2], "" LULUCF"")",2080,37.62798089290354,Latin America
Low productivity,"paste(CO[2], "" LULUCF"")",2080,0.4580112642694987,Middle East
Low productivity,"paste(CO[2], "" LULUCF"")",2080,10.265019704532806,North America
Low productivity,"paste(CO[2], "" LULUCF"")",2080,2.7642980572934195,Pacific OECD
Low productivity,"paste(CO[2], "" LULUCF"")",2080,-2.850209500281425,Reforming
Low productivity,"paste(CO[2], "" LULUCF"")",2080,14.969076030950418,Rest of Asia
Static,"paste(CO[2], "" LULUCF"")",2080,94.69161452046689,Africa
Static,"paste(CO[2], "" LULUCF"")",2080,2.1253689138582565,China
Static,"paste(CO[2], "" LULUCF"")",2080,11.72217377429711,Europe
Static,"paste(CO[2], "" LULUCF"")",2080,8.190228893695412,South Asia
Static,"paste(CO[2], "" LULUCF"")",2080,38.01668618368823,Latin America
Static,"paste(CO[2], "" LULUCF"")",2080,0.2966393839572219,Middle East
Static,"paste(CO[2], "" LULUCF"")",2080,18.122419748313128,North America
Static,"paste(CO[2], "" LULUCF"")",2080,3.107400230039189,Pacific OECD
Static,"paste(CO[2], "" LULUCF"")",2080,-0.6028991470274395,Reforming
Static,"paste(CO[2], "" LULUCF"")",2080,13.645517768345075,Rest of Asia
Evolving,"paste(CO[2], "" LULUCF"")",2085,214.38151711410887,World
High Elas.,"paste(CO[2], "" LULUCF"")",2085,217.87522949147424,World
Low Elas.,"paste(CO[2], "" LULUCF"")",2085,205.79213482286667,World
High transition,"paste(CO[2], "" LULUCF"")",2085,208.38642996901248,World
Low transition,"paste(CO[2], "" LULUCF"")",2085,219.89478757936595,World
High productivity,"paste(CO[2], "" LULUCF"")",2085,223.27475616343457,World
Low productivity,"paste(CO[2], "" LULUCF"")",2085,201.97199528829532,World
Static,"paste(CO[2], "" LULUCF"")",2085,194.3380891002615,World
Evolving,"paste(CO[2], "" LULUCF"")",2085,120.89204627827122,Africa
Evolving,"paste(CO[2], "" LULUCF"")",2085,5.267119976596182,China
Evolving,"paste(CO[2], "" LULUCF"")",2085,11.416268718947544,Europe
Evolving,"paste(CO[2], "" LULUCF"")",2085,8.067391706130717,South Asia
Evolving,"paste(CO[2], "" LULUCF"")",2085,36.88182139445169,Latin America
Evolving,"paste(CO[2], "" LULUCF"")",2085,0.6321474264189305,Middle East
Evolving,"paste(CO[2], "" LULUCF"")",2085,12.4867296355294,North America
